city,date,crime_type,crime_count,daily_cases,total_cases
Boston,2022-06-03,none,116,407,233310
Boston,2022-06-03,theft,22,407,233310
Boston,2022-06-03,disorder,11,407,233310
Boston,2022-06-03,theft of vehicle,4,407,233310
Boston,2022-06-03,property crime,13,407,233310
Boston,2022-06-03,traffic,17,407,233310
Boston,2022-06-03,breaking & entering,3,407,233310
Boston,2022-06-03,assault,21,407,233310
Boston,2022-06-03,theft from vehicle,2,407,233310
Boston,2022-06-03,vehicle recovery,1,407,233310
Boston,2022-06-03,robbery,2,407,233310
Boston,2022-06-03,weapons offense,1,407,233310
Boston,2022-06-03,drugs,35,407,233310
Boston,2022-06-03,liquor,1,407,233310
Boston,2022-06-03,homicide,0,407,233310
Boston,2022-06-03,arson,0,407,233310
Boston,2022-06-04,none,81,0,233310
Boston,2022-06-04,theft,22,0,233310
Boston,2022-06-04,disorder,13,0,233310
Boston,2022-06-04,theft of vehicle,7,0,233310
Boston,2022-06-04,property crime,31,0,233310
Boston,2022-06-04,traffic,14,0,233310
Boston,2022-06-04,breaking & entering,0,0,233310
Boston,2022-06-04,assault,16,0,233310
Boston,2022-06-04,theft from vehicle,14,0,233310
Boston,2022-06-04,vehicle recovery,1,0,233310
Boston,2022-06-04,robbery,0,0,233310
Boston,2022-06-04,weapons offense,4,0,233310
Boston,2022-06-04,drugs,22,0,233310
Boston,2022-06-04,liquor,0,0,233310
Boston,2022-06-04,homicide,0,0,233310
Boston,2022-06-04,arson,0,0,233310
Boston,2022-06-05,none,82,0,233310
Boston,2022-06-05,theft,17,0,233310
Boston,2022-06-05,disorder,10,0,233310
Boston,2022-06-05,theft of vehicle,5,0,233310
Boston,2022-06-05,property crime,22,0,233310
Boston,2022-06-05,traffic,11,0,233310
Boston,2022-06-05,breaking & entering,0,0,233310
Boston,2022-06-05,assault,22,0,233310
Boston,2022-06-05,theft from vehicle,4,0,233310
Boston,2022-06-05,vehicle recovery,0,0,233310
Boston,2022-06-05,robbery,1,0,233310
Boston,2022-06-05,weapons offense,4,0,233310
Boston,2022-06-05,drugs,18,0,233310
Boston,2022-06-05,liquor,0,0,233310
Boston,2022-06-05,homicide,0,0,233310
Boston,2022-06-05,arson,0,0,233310
Boston,2022-06-06,none,91,664,233974
Boston,2022-06-06,theft,33,664,233974
Boston,2022-06-06,disorder,14,664,233974
Boston,2022-06-06,theft of vehicle,3,664,233974
Boston,2022-06-06,property crime,12,664,233974
Boston,2022-06-06,traffic,14,664,233974
Boston,2022-06-06,breaking & entering,3,664,233974
Boston,2022-06-06,assault,13,664,233974
Boston,2022-06-06,theft from vehicle,8,664,233974
Boston,2022-06-06,vehicle recovery,2,664,233974
Boston,2022-06-06,robbery,0,664,233974
Boston,2022-06-06,weapons offense,2,664,233974
Boston,2022-06-06,drugs,28,664,233974
Boston,2022-06-06,liquor,0,664,233974
Boston,2022-06-06,homicide,0,664,233974
Boston,2022-06-06,arson,0,664,233974
Boston,2022-06-07,none,89,267,234241
Boston,2022-06-07,theft,35,267,234241
Boston,2022-06-07,disorder,6,267,234241
Boston,2022-06-07,theft of vehicle,4,267,234241
Boston,2022-06-07,property crime,25,267,234241
Boston,2022-06-07,traffic,5,267,234241
Boston,2022-06-07,breaking & entering,0,267,234241
Boston,2022-06-07,assault,10,267,234241
Boston,2022-06-07,theft from vehicle,11,267,234241
Boston,2022-06-07,vehicle recovery,3,267,234241
Boston,2022-06-07,robbery,0,267,234241
Boston,2022-06-07,weapons offense,3,267,234241
Boston,2022-06-07,drugs,25,267,234241
Boston,2022-06-07,liquor,0,267,234241
Boston,2022-06-07,homicide,0,267,234241
Boston,2022-06-07,arson,0,267,234241
Boston,2022-06-08,none,108,242,234483
Boston,2022-06-08,theft,19,242,234483
Boston,2022-06-08,disorder,5,242,234483
Boston,2022-06-08,theft of vehicle,4,242,234483
Boston,2022-06-08,property crime,19,242,234483
Boston,2022-06-08,traffic,12,242,234483
Boston,2022-06-08,breaking & entering,2,242,234483
Boston,2022-06-08,assault,15,242,234483
Boston,2022-06-08,theft from vehicle,9,242,234483
Boston,2022-06-08,vehicle recovery,0,242,234483
Boston,2022-06-08,robbery,0,242,234483
Boston,2022-06-08,weapons offense,2,242,234483
Boston,2022-06-08,drugs,27,242,234483
Boston,2022-06-08,liquor,0,242,234483
Boston,2022-06-08,homicide,0,242,234483
Boston,2022-06-08,arson,0,242,234483
Boston,2022-06-09,none,105,282,234765
Boston,2022-06-09,theft,20,282,234765
Boston,2022-06-09,disorder,9,282,234765
Boston,2022-06-09,theft of vehicle,3,282,234765
Boston,2022-06-09,property crime,20,282,234765
Boston,2022-06-09,traffic,9,282,234765
Boston,2022-06-09,breaking & entering,2,282,234765
Boston,2022-06-09,assault,6,282,234765
Boston,2022-06-09,theft from vehicle,8,282,234765
Boston,2022-06-09,vehicle recovery,0,282,234765
Boston,2022-06-09,robbery,1,282,234765
Boston,2022-06-09,weapons offense,4,282,234765
Boston,2022-06-09,drugs,27,282,234765
Boston,2022-06-09,liquor,0,282,234765
Boston,2022-06-09,homicide,0,282,234765
Boston,2022-06-09,arson,0,282,234765
Boston,2022-06-10,none,116,297,235062
Boston,2022-06-10,theft,26,297,235062
Boston,2022-06-10,disorder,11,297,235062
Boston,2022-06-10,theft of vehicle,4,297,235062
Boston,2022-06-10,property crime,22,297,235062
Boston,2022-06-10,traffic,10,297,235062
Boston,2022-06-10,breaking & entering,0,297,235062
Boston,2022-06-10,assault,17,297,235062
Boston,2022-06-10,theft from vehicle,10,297,235062
Boston,2022-06-10,vehicle recovery,2,297,235062
Boston,2022-06-10,robbery,2,297,235062
Boston,2022-06-10,weapons offense,3,297,235062
Boston,2022-06-10,drugs,24,297,235062
Boston,2022-06-10,liquor,1,297,235062
Boston,2022-06-10,homicide,0,297,235062
Boston,2022-06-10,arson,0,297,235062
Boston,2022-06-11,none,101,0,235062
Boston,2022-06-11,theft,21,0,235062
Boston,2022-06-11,disorder,10,0,235062
Boston,2022-06-11,theft of vehicle,3,0,235062
Boston,2022-06-11,property crime,20,0,235062
Boston,2022-06-11,traffic,8,0,235062
Boston,2022-06-11,breaking & entering,1,0,235062
Boston,2022-06-11,assault,20,0,235062
Boston,2022-06-11,theft from vehicle,9,0,235062
Boston,2022-06-11,vehicle recovery,0,0,235062
Boston,2022-06-11,robbery,5,0,235062
Boston,2022-06-11,weapons offense,3,0,235062
Boston,2022-06-11,drugs,15,0,235062
Boston,2022-06-11,liquor,1,0,235062
Boston,2022-06-11,homicide,0,0,235062
Boston,2022-06-11,arson,0,0,235062
Boston,2022-06-12,none,84,0,235062
Boston,2022-06-12,theft,19,0,235062
Boston,2022-06-12,disorder,8,0,235062
Boston,2022-06-12,theft of vehicle,4,0,235062
Boston,2022-06-12,property crime,24,0,235062
Boston,2022-06-12,traffic,8,0,235062
Boston,2022-06-12,breaking & entering,1,0,235062
Boston,2022-06-12,assault,14,0,235062
Boston,2022-06-12,theft from vehicle,16,0,235062
Boston,2022-06-12,vehicle recovery,1,0,235062
Boston,2022-06-12,robbery,3,0,235062
Boston,2022-06-12,weapons offense,1,0,235062
Boston,2022-06-12,drugs,25,0,235062
Boston,2022-06-12,liquor,1,0,235062
Boston,2022-06-12,homicide,1,0,235062
Boston,2022-06-12,arson,0,0,235062
Boston,2022-06-13,none,116,458,235520
Boston,2022-06-13,theft,13,458,235520
Boston,2022-06-13,disorder,8,458,235520
Boston,2022-06-13,theft of vehicle,1,458,235520
Boston,2022-06-13,property crime,18,458,235520
Boston,2022-06-13,traffic,10,458,235520
Boston,2022-06-13,breaking & entering,2,458,235520
Boston,2022-06-13,assault,17,458,235520
Boston,2022-06-13,theft from vehicle,11,458,235520
Boston,2022-06-13,vehicle recovery,1,458,235520
Boston,2022-06-13,robbery,2,458,235520
Boston,2022-06-13,weapons offense,1,458,235520
Boston,2022-06-13,drugs,23,458,235520
Boston,2022-06-13,liquor,0,458,235520
Boston,2022-06-13,homicide,0,458,235520
Boston,2022-06-13,arson,0,458,235520
Boston,2022-06-14,none,103,167,235687
Boston,2022-06-14,theft,14,167,235687
Boston,2022-06-14,disorder,9,167,235687
Boston,2022-06-14,theft of vehicle,4,167,235687
Boston,2022-06-14,property crime,29,167,235687
Boston,2022-06-14,traffic,10,167,235687
Boston,2022-06-14,breaking & entering,3,167,235687
Boston,2022-06-14,assault,13,167,235687
Boston,2022-06-14,theft from vehicle,8,167,235687
Boston,2022-06-14,vehicle recovery,0,167,235687
Boston,2022-06-14,robbery,3,167,235687
Boston,2022-06-14,weapons offense,1,167,235687
Boston,2022-06-14,drugs,25,167,235687
Boston,2022-06-14,liquor,1,167,235687
Boston,2022-06-14,homicide,0,167,235687
Boston,2022-06-14,arson,0,167,235687
Boston,2022-06-15,none,95,216,235903
Boston,2022-06-15,theft,21,216,235903
Boston,2022-06-15,disorder,13,216,235903
Boston,2022-06-15,theft of vehicle,2,216,235903
Boston,2022-06-15,property crime,19,216,235903
Boston,2022-06-15,traffic,7,216,235903
Boston,2022-06-15,breaking & entering,2,216,235903
Boston,2022-06-15,assault,12,216,235903
Boston,2022-06-15,theft from vehicle,12,216,235903
Boston,2022-06-15,vehicle recovery,0,216,235903
Boston,2022-06-15,robbery,4,216,235903
Boston,2022-06-15,weapons offense,5,216,235903
Boston,2022-06-15,drugs,27,216,235903
Boston,2022-06-15,liquor,0,216,235903
Boston,2022-06-15,homicide,0,216,235903
Boston,2022-06-15,arson,0,216,235903
Boston,2022-06-16,none,83,261,236164
Boston,2022-06-16,theft,27,261,236164
Boston,2022-06-16,disorder,11,261,236164
Boston,2022-06-16,theft of vehicle,5,261,236164
Boston,2022-06-16,property crime,26,261,236164
Boston,2022-06-16,traffic,8,261,236164
Boston,2022-06-16,breaking & entering,3,261,236164
Boston,2022-06-16,assault,15,261,236164
Boston,2022-06-16,theft from vehicle,11,261,236164
Boston,2022-06-16,vehicle recovery,2,261,236164
Boston,2022-06-16,robbery,5,261,236164
Boston,2022-06-16,weapons offense,2,261,236164
Boston,2022-06-16,drugs,27,261,236164
Boston,2022-06-16,liquor,0,261,236164
Boston,2022-06-16,homicide,0,261,236164
Boston,2022-06-16,arson,0,261,236164
Boston,2022-06-17,none,110,240,236404
Boston,2022-06-17,theft,22,240,236404
Boston,2022-06-17,disorder,15,240,236404
Boston,2022-06-17,theft of vehicle,1,240,236404
Boston,2022-06-17,property crime,20,240,236404
Boston,2022-06-17,traffic,11,240,236404
Boston,2022-06-17,breaking & entering,4,240,236404
Boston,2022-06-17,assault,16,240,236404
Boston,2022-06-17,theft from vehicle,6,240,236404
Boston,2022-06-17,vehicle recovery,0,240,236404
Boston,2022-06-17,robbery,2,240,236404
Boston,2022-06-17,weapons offense,4,240,236404
Boston,2022-06-17,drugs,21,240,236404
Boston,2022-06-17,liquor,0,240,236404
Boston,2022-06-17,homicide,0,240,236404
Boston,2022-06-17,arson,0,240,236404
Boston,2022-06-18,none,110,0,236404
Boston,2022-06-18,theft,20,0,236404
Boston,2022-06-18,disorder,5,0,236404
Boston,2022-06-18,theft of vehicle,7,0,236404
Boston,2022-06-18,property crime,25,0,236404
Boston,2022-06-18,traffic,12,0,236404
Boston,2022-06-18,breaking & entering,0,0,236404
Boston,2022-06-18,assault,18,0,236404
Boston,2022-06-18,theft from vehicle,3,0,236404
Boston,2022-06-18,vehicle recovery,1,0,236404
Boston,2022-06-18,robbery,2,0,236404
Boston,2022-06-18,weapons offense,4,0,236404
Boston,2022-06-18,drugs,27,0,236404
Boston,2022-06-18,liquor,0,0,236404
Boston,2022-06-18,homicide,0,0,236404
Boston,2022-06-18,arson,0,0,236404
Boston,2022-06-19,none,81,0,236404
Boston,2022-06-19,theft,15,0,236404
Boston,2022-06-19,disorder,6,0,236404
Boston,2022-06-19,theft of vehicle,4,0,236404
Boston,2022-06-19,property crime,19,0,236404
Boston,2022-06-19,traffic,2,0,236404
Boston,2022-06-19,breaking & entering,1,0,236404
Boston,2022-06-19,assault,11,0,236404
Boston,2022-06-19,theft from vehicle,4,0,236404
Boston,2022-06-19,vehicle recovery,1,0,236404
Boston,2022-06-19,robbery,1,0,236404
Boston,2022-06-19,weapons offense,1,0,236404
Boston,2022-06-19,drugs,14,0,236404
Boston,2022-06-19,liquor,0,0,236404
Boston,2022-06-19,homicide,0,0,236404
Boston,2022-06-19,arson,0,0,236404
Boston,2022-06-20,none,81,0,236404
Boston,2022-06-20,theft,27,0,236404
Boston,2022-06-20,disorder,14,0,236404
Boston,2022-06-20,theft of vehicle,5,0,236404
Boston,2022-06-20,property crime,26,0,236404
Boston,2022-06-20,traffic,15,0,236404
Boston,2022-06-20,breaking & entering,3,0,236404
Boston,2022-06-20,assault,5,0,236404
Boston,2022-06-20,theft from vehicle,6,0,236404
Boston,2022-06-20,vehicle recovery,0,0,236404
Boston,2022-06-20,robbery,3,0,236404
Boston,2022-06-20,weapons offense,2,0,236404
Boston,2022-06-20,drugs,25,0,236404
Boston,2022-06-20,liquor,0,0,236404
Boston,2022-06-20,homicide,0,0,236404
Boston,2022-06-20,arson,1,0,236404
Boston,2022-06-21,none,87,504,236908
Boston,2022-06-21,theft,17,504,236908
Boston,2022-06-21,disorder,8,504,236908
Boston,2022-06-21,theft of vehicle,2,504,236908
Boston,2022-06-21,property crime,25,504,236908
Boston,2022-06-21,traffic,10,504,236908
Boston,2022-06-21,breaking & entering,1,504,236908
Boston,2022-06-21,assault,22,504,236908
Boston,2022-06-21,theft from vehicle,6,504,236908
Boston,2022-06-21,vehicle recovery,1,504,236908
Boston,2022-06-21,robbery,4,504,236908
Boston,2022-06-21,weapons offense,2,504,236908
Boston,2022-06-21,drugs,18,504,236908
Boston,2022-06-21,liquor,1,504,236908
Boston,2022-06-21,homicide,0,504,236908
Boston,2022-06-21,arson,0,504,236908
Boston,2022-06-22,none,78,179,237087
Boston,2022-06-22,theft,18,179,237087
Boston,2022-06-22,disorder,10,179,237087
Boston,2022-06-22,theft of vehicle,3,179,237087
Boston,2022-06-22,property crime,20,179,237087
Boston,2022-06-22,traffic,9,179,237087
Boston,2022-06-22,breaking & entering,1,179,237087
Boston,2022-06-22,assault,14,179,237087
Boston,2022-06-22,theft from vehicle,4,179,237087
Boston,2022-06-22,vehicle recovery,1,179,237087
Boston,2022-06-22,robbery,4,179,237087
Boston,2022-06-22,weapons offense,3,179,237087
Boston,2022-06-22,drugs,21,179,237087
Boston,2022-06-22,liquor,1,179,237087
Boston,2022-06-22,homicide,0,179,237087
Boston,2022-06-22,arson,1,179,237087
Boston,2022-06-23,none,84,260,237347
Boston,2022-06-23,theft,26,260,237347
Boston,2022-06-23,disorder,8,260,237347
Boston,2022-06-23,theft of vehicle,5,260,237347
Boston,2022-06-23,property crime,18,260,237347
Boston,2022-06-23,traffic,18,260,237347
Boston,2022-06-23,breaking & entering,3,260,237347
Boston,2022-06-23,assault,18,260,237347
Boston,2022-06-23,theft from vehicle,8,260,237347
Boston,2022-06-23,vehicle recovery,2,260,237347
Boston,2022-06-23,robbery,0,260,237347
Boston,2022-06-23,weapons offense,3,260,237347
Boston,2022-06-23,drugs,14,260,237347
Boston,2022-06-23,liquor,0,260,237347
Boston,2022-06-23,homicide,0,260,237347
Boston,2022-06-23,arson,0,260,237347
Boston,2022-06-24,none,92,213,237560
Boston,2022-06-24,theft,23,213,237560
Boston,2022-06-24,disorder,8,213,237560
Boston,2022-06-24,theft of vehicle,3,213,237560
Boston,2022-06-24,property crime,16,213,237560
Boston,2022-06-24,traffic,10,213,237560
Boston,2022-06-24,breaking & entering,1,213,237560
Boston,2022-06-24,assault,16,213,237560
Boston,2022-06-24,theft from vehicle,5,213,237560
Boston,2022-06-24,vehicle recovery,0,213,237560
Boston,2022-06-24,robbery,3,213,237560
Boston,2022-06-24,weapons offense,0,213,237560
Boston,2022-06-24,drugs,21,213,237560
Boston,2022-06-24,liquor,0,213,237560
Boston,2022-06-24,homicide,0,213,237560
Boston,2022-06-24,arson,0,213,237560
Boston,2022-06-25,none,102,0,237560
Boston,2022-06-25,theft,13,0,237560
Boston,2022-06-25,disorder,12,0,237560
Boston,2022-06-25,theft of vehicle,4,0,237560
Boston,2022-06-25,property crime,20,0,237560
Boston,2022-06-25,traffic,11,0,237560
Boston,2022-06-25,breaking & entering,2,0,237560
Boston,2022-06-25,assault,18,0,237560
Boston,2022-06-25,theft from vehicle,5,0,237560
Boston,2022-06-25,vehicle recovery,0,0,237560
Boston,2022-06-25,robbery,1,0,237560
Boston,2022-06-25,weapons offense,2,0,237560
Boston,2022-06-25,drugs,29,0,237560
Boston,2022-06-25,liquor,0,0,237560
Boston,2022-06-25,homicide,0,0,237560
Boston,2022-06-25,arson,0,0,237560
Boston,2022-06-26,none,68,0,237560
Boston,2022-06-26,theft,20,0,237560
Boston,2022-06-26,disorder,9,0,237560
Boston,2022-06-26,theft of vehicle,1,0,237560
Boston,2022-06-26,property crime,18,0,237560
Boston,2022-06-26,traffic,5,0,237560
Boston,2022-06-26,breaking & entering,2,0,237560
Boston,2022-06-26,assault,13,0,237560
Boston,2022-06-26,theft from vehicle,3,0,237560
Boston,2022-06-26,vehicle recovery,1,0,237560
Boston,2022-06-26,robbery,5,0,237560
Boston,2022-06-26,weapons offense,4,0,237560
Boston,2022-06-26,drugs,18,0,237560
Boston,2022-06-26,liquor,0,0,237560
Boston,2022-06-26,homicide,0,0,237560
Boston,2022-06-26,arson,1,0,237560
Boston,2022-06-27,none,92,430,237990
Boston,2022-06-27,theft,25,430,237990
Boston,2022-06-27,disorder,9,430,237990
Boston,2022-06-27,theft of vehicle,4,430,237990
Boston,2022-06-27,property crime,20,430,237990
Boston,2022-06-27,traffic,11,430,237990
Boston,2022-06-27,breaking & entering,3,430,237990
Boston,2022-06-27,assault,6,430,237990
Boston,2022-06-27,theft from vehicle,2,430,237990
Boston,2022-06-27,vehicle recovery,0,430,237990
Boston,2022-06-27,robbery,2,430,237990
Boston,2022-06-27,weapons offense,6,430,237990
Boston,2022-06-27,drugs,24,430,237990
Boston,2022-06-27,liquor,0,430,237990
Boston,2022-06-27,homicide,0,430,237990
Boston,2022-06-27,arson,0,430,237990
Boston,2022-06-28,none,105,144,238134
Boston,2022-06-28,theft,20,144,238134
Boston,2022-06-28,disorder,13,144,238134
Boston,2022-06-28,theft of vehicle,4,144,238134
Boston,2022-06-28,property crime,30,144,238134
Boston,2022-06-28,traffic,9,144,238134
Boston,2022-06-28,breaking & entering,3,144,238134
Boston,2022-06-28,assault,14,144,238134
Boston,2022-06-28,theft from vehicle,5,144,238134
Boston,2022-06-28,vehicle recovery,0,144,238134
Boston,2022-06-28,robbery,4,144,238134
Boston,2022-06-28,weapons offense,1,144,238134
Boston,2022-06-28,drugs,24,144,238134
Boston,2022-06-28,liquor,0,144,238134
Boston,2022-06-28,homicide,0,144,238134
Boston,2022-06-28,arson,0,144,238134
Boston,2022-06-29,none,108,173,238307
Boston,2022-06-29,theft,22,173,238307
Boston,2022-06-29,disorder,7,173,238307
Boston,2022-06-29,theft of vehicle,6,173,238307
Boston,2022-06-29,property crime,22,173,238307
Boston,2022-06-29,traffic,14,173,238307
Boston,2022-06-29,breaking & entering,2,173,238307
Boston,2022-06-29,assault,13,173,238307
Boston,2022-06-29,theft from vehicle,12,173,238307
Boston,2022-06-29,vehicle recovery,0,173,238307
Boston,2022-06-29,robbery,1,173,238307
Boston,2022-06-29,weapons offense,3,173,238307
Boston,2022-06-29,drugs,25,173,238307
Boston,2022-06-29,liquor,0,173,238307
Boston,2022-06-29,homicide,0,173,238307
Boston,2022-06-29,arson,0,173,238307
Boston,2022-06-30,none,80,235,238542
Boston,2022-06-30,theft,27,235,238542
Boston,2022-06-30,disorder,9,235,238542
Boston,2022-06-30,theft of vehicle,2,235,238542
Boston,2022-06-30,property crime,21,235,238542
Boston,2022-06-30,traffic,15,235,238542
Boston,2022-06-30,breaking & entering,2,235,238542
Boston,2022-06-30,assault,16,235,238542
Boston,2022-06-30,theft from vehicle,10,235,238542
Boston,2022-06-30,vehicle recovery,2,235,238542
Boston,2022-06-30,robbery,1,235,238542
Boston,2022-06-30,weapons offense,3,235,238542
Boston,2022-06-30,drugs,24,235,238542
Boston,2022-06-30,liquor,1,235,238542
Boston,2022-06-30,homicide,0,235,238542
Boston,2022-06-30,arson,0,235,238542
Boston,2022-07-01,none,115,209,238751
Boston,2022-07-01,theft,28,209,238751
Boston,2022-07-01,disorder,9,209,238751
Boston,2022-07-01,theft of vehicle,6,209,238751
Boston,2022-07-01,property crime,27,209,238751
Boston,2022-07-01,traffic,7,209,238751
Boston,2022-07-01,breaking & entering,3,209,238751
Boston,2022-07-01,assault,11,209,238751
Boston,2022-07-01,theft from vehicle,12,209,238751
Boston,2022-07-01,vehicle recovery,0,209,238751
Boston,2022-07-01,robbery,2,209,238751
Boston,2022-07-01,weapons offense,2,209,238751
Boston,2022-07-01,drugs,20,209,238751
Boston,2022-07-01,liquor,0,209,238751
Boston,2022-07-01,homicide,0,209,238751
Boston,2022-07-01,arson,0,209,238751
Boston,2022-07-02,none,103,0,238751
Boston,2022-07-02,theft,24,0,238751
Boston,2022-07-02,disorder,8,0,238751
Boston,2022-07-02,theft of vehicle,6,0,238751
Boston,2022-07-02,property crime,29,0,238751
Boston,2022-07-02,traffic,7,0,238751
Boston,2022-07-02,breaking & entering,2,0,238751
Boston,2022-07-02,assault,15,0,238751
Boston,2022-07-02,theft from vehicle,10,0,238751
Boston,2022-07-02,vehicle recovery,1,0,238751
Boston,2022-07-02,robbery,0,0,238751
Boston,2022-07-02,weapons offense,5,0,238751
Boston,2022-07-02,drugs,9,0,238751
Boston,2022-07-02,liquor,0,0,238751
Boston,2022-07-02,homicide,0,0,238751
Boston,2022-07-02,arson,0,0,238751
Boston,2022-07-03,none,80,0,238751
Boston,2022-07-03,theft,20,0,238751
Boston,2022-07-03,disorder,10,0,238751
Boston,2022-07-03,theft of vehicle,3,0,238751
Boston,2022-07-03,property crime,23,0,238751
Boston,2022-07-03,traffic,9,0,238751
Boston,2022-07-03,breaking & entering,4,0,238751
Boston,2022-07-03,assault,13,0,238751
Boston,2022-07-03,theft from vehicle,2,0,238751
Boston,2022-07-03,vehicle recovery,0,0,238751
Boston,2022-07-03,robbery,2,0,238751
Boston,2022-07-03,weapons offense,2,0,238751
Boston,2022-07-03,drugs,17,0,238751
Boston,2022-07-03,liquor,0,0,238751
Boston,2022-07-03,homicide,0,0,238751
Boston,2022-07-03,arson,0,0,238751
Boston,2022-07-04,none,74,0,238751
Boston,2022-07-04,theft,11,0,238751
Boston,2022-07-04,disorder,10,0,238751
Boston,2022-07-04,theft of vehicle,2,0,238751
Boston,2022-07-04,property crime,20,0,238751
Boston,2022-07-04,traffic,7,0,238751
Boston,2022-07-04,breaking & entering,3,0,238751
Boston,2022-07-04,assault,21,0,238751
Boston,2022-07-04,theft from vehicle,9,0,238751
Boston,2022-07-04,vehicle recovery,0,0,238751
Boston,2022-07-04,robbery,4,0,238751
Boston,2022-07-04,weapons offense,3,0,238751
Boston,2022-07-04,drugs,17,0,238751
Boston,2022-07-04,liquor,0,0,238751
Boston,2022-07-04,homicide,0,0,238751
Boston,2022-07-04,arson,0,0,238751
Boston,2022-07-05,none,119,452,239203
Boston,2022-07-05,theft,28,452,239203
Boston,2022-07-05,disorder,8,452,239203
Boston,2022-07-05,theft of vehicle,5,452,239203
Boston,2022-07-05,property crime,15,452,239203
Boston,2022-07-05,traffic,5,452,239203
Boston,2022-07-05,breaking & entering,5,452,239203
Boston,2022-07-05,assault,9,452,239203
Boston,2022-07-05,theft from vehicle,7,452,239203
Boston,2022-07-05,vehicle recovery,0,452,239203
Boston,2022-07-05,robbery,3,452,239203
Boston,2022-07-05,weapons offense,5,452,239203
Boston,2022-07-05,drugs,22,452,239203
Boston,2022-07-05,liquor,1,452,239203
Boston,2022-07-05,homicide,0,452,239203
Boston,2022-07-05,arson,1,452,239203
Boston,2022-07-06,none,82,125,239328
Boston,2022-07-06,theft,28,125,239328
Boston,2022-07-06,disorder,10,125,239328
Boston,2022-07-06,theft of vehicle,13,125,239328
Boston,2022-07-06,property crime,28,125,239328
Boston,2022-07-06,traffic,11,125,239328
Boston,2022-07-06,breaking & entering,1,125,239328
Boston,2022-07-06,assault,12,125,239328
Boston,2022-07-06,theft from vehicle,9,125,239328
Boston,2022-07-06,vehicle recovery,2,125,239328
Boston,2022-07-06,robbery,4,125,239328
Boston,2022-07-06,weapons offense,2,125,239328
Boston,2022-07-06,drugs,30,125,239328
Boston,2022-07-06,liquor,1,125,239328
Boston,2022-07-06,homicide,0,125,239328
Boston,2022-07-06,arson,0,125,239328
Boston,2022-07-07,none,95,209,239537
Boston,2022-07-07,theft,25,209,239537
Boston,2022-07-07,disorder,11,209,239537
Boston,2022-07-07,theft of vehicle,5,209,239537
Boston,2022-07-07,property crime,20,209,239537
Boston,2022-07-07,traffic,9,209,239537
Boston,2022-07-07,breaking & entering,1,209,239537
Boston,2022-07-07,assault,12,209,239537
Boston,2022-07-07,theft from vehicle,5,209,239537
Boston,2022-07-07,vehicle recovery,2,209,239537
Boston,2022-07-07,robbery,2,209,239537
Boston,2022-07-07,weapons offense,3,209,239537
Boston,2022-07-07,drugs,23,209,239537
Boston,2022-07-07,liquor,0,209,239537
Boston,2022-07-07,homicide,0,209,239537
Boston,2022-07-07,arson,0,209,239537
Boston,2022-07-08,none,83,255,239792
Boston,2022-07-08,theft,25,255,239792
Boston,2022-07-08,disorder,14,255,239792
Boston,2022-07-08,theft of vehicle,7,255,239792
Boston,2022-07-08,property crime,27,255,239792
Boston,2022-07-08,traffic,4,255,239792
Boston,2022-07-08,breaking & entering,2,255,239792
Boston,2022-07-08,assault,12,255,239792
Boston,2022-07-08,theft from vehicle,8,255,239792
Boston,2022-07-08,vehicle recovery,1,255,239792
Boston,2022-07-08,robbery,0,255,239792
Boston,2022-07-08,weapons offense,4,255,239792
Boston,2022-07-08,drugs,23,255,239792
Boston,2022-07-08,liquor,0,255,239792
Boston,2022-07-08,homicide,0,255,239792
Boston,2022-07-08,arson,0,255,239792
Boston,2022-07-09,none,79,0,239792
Boston,2022-07-09,theft,29,0,239792
Boston,2022-07-09,disorder,15,0,239792
Boston,2022-07-09,theft of vehicle,4,0,239792
Boston,2022-07-09,property crime,21,0,239792
Boston,2022-07-09,traffic,14,0,239792
Boston,2022-07-09,breaking & entering,2,0,239792
Boston,2022-07-09,assault,15,0,239792
Boston,2022-07-09,theft from vehicle,8,0,239792
Boston,2022-07-09,vehicle recovery,0,0,239792
Boston,2022-07-09,robbery,0,0,239792
Boston,2022-07-09,weapons offense,2,0,239792
Boston,2022-07-09,drugs,18,0,239792
Boston,2022-07-09,liquor,1,0,239792
Boston,2022-07-09,homicide,0,0,239792
Boston,2022-07-09,arson,0,0,239792
Boston,2022-07-10,none,65,0,239792
Boston,2022-07-10,theft,24,0,239792
Boston,2022-07-10,disorder,15,0,239792
Boston,2022-07-10,theft of vehicle,4,0,239792
Boston,2022-07-10,property crime,20,0,239792
Boston,2022-07-10,traffic,9,0,239792
Boston,2022-07-10,breaking & entering,0,0,239792
Boston,2022-07-10,assault,10,0,239792
Boston,2022-07-10,theft from vehicle,11,0,239792
Boston,2022-07-10,vehicle recovery,2,0,239792
Boston,2022-07-10,robbery,3,0,239792
Boston,2022-07-10,weapons offense,2,0,239792
Boston,2022-07-10,drugs,17,0,239792
Boston,2022-07-10,liquor,0,0,239792
Boston,2022-07-10,homicide,0,0,239792
Boston,2022-07-10,arson,1,0,239792
Boston,2022-07-11,none,99,0,239792
Boston,2022-07-11,theft,14,0,239792
Boston,2022-07-11,disorder,14,0,239792
Boston,2022-07-11,theft of vehicle,2,0,239792
Boston,2022-07-11,property crime,9,0,239792
Boston,2022-07-11,traffic,16,0,239792
